"censusdate","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3"
2007-04-14,4,15,2007,"exclosure",15,65,"RM","M","Z",NA,NA,NA,NA,NA,NA,16,13,"310C6F",NA,NA,NA
2007-04-14,4,15,2007,"exclosure",15,67,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,34,"0A0928",NA,NA,NA
2007-04-14,4,15,2007,"exclosure",15,41,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,21,"3E5F43","*",NA,NA
2007-04-14,4,15,2007,"exclosure",15,43,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,20,"376031",NA,NA,NA
2007-04-14,4,15,2007,"exclosure",15,23,"PE","F",NA,NA,NA,NA,NA,"E",NA,19,21,"1C7451",NA,NA,NA
2007-04-14,4,15,2007,"exclosure",15,15,"PE","M",NA,"J",NA,NA,NA,NA,NA,19,10,"734937","*",NA,NA
2007-04-14,4,15,2007,"exclosure",15,31,"PB","F",NA,NA,NA,NA,"P","E",NA,24,41,"3D6B34",NA,NA,NA
2007-04-14,4,15,2007,"exclosure",15,44,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,17,"2A672D",NA,NA,NA
2007-04-14,4,15,2007,"exclosure",15,57,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,21,"1E6A10",NA,NA,NA
2007-04-14,4,15,2007,"exclosure",15,62,"PP","F",NA,NA,NA,NA,NA,"E",NA,20,21,"413C08",NA,NA,NA
2007-04-14,4,15,2007,"exclosure",15,25,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,36,"3F4734",NA,NA,NA
2007-04-14,4,15,2007,"exclosure",15,64,"PB","M",NA,NA,"M",NA,NA,NA,NA,26,45,"27137C",NA,NA,NA
2007-04-14,4,15,2007,"exclosure",15,77,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,19,"4D7F2E",NA,NA,NA
2007-04-14,4,15,2007,"exclosure",15,17,"PP","M",NA,NA,"R",NA,NA,NA,NA,22,18,"36407A",NA,NA,NA
2007-04-14,4,15,2007,"exclosure",15,14,"PE","M",NA,"J",NA,NA,NA,NA,NA,17,10,"6D692B","*",NA,NA
2007-04-14,4,15,2007,"exclosure",15,11,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,29,"227E3A","*",NA,NA
2007-04-14,4,NA,2007,"removal",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-05-19,5,19,2007,"control",17,66,"PP","F",NA,NA,NA,NA,NA,"E",NA,20,21,"1B2A65",NA,NA,NA
2007-05-19,5,19,2007,"control",17,41,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,21,"3A311F",NA,NA,NA
2007-05-19,5,19,2007,"control",17,36,"DO","M",NA,NA,"M",NA,NA,NA,NA,36,41,"082365","*",NA,NA
2007-05-19,5,19,2007,"control",17,53,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,30,"6A7F60","*",NA,NA
2007-05-19,5,19,2007,"control",17,52,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,20,"260A46","*",NA,NA
2007-05-19,5,19,2007,"control",17,23,"DO","F",NA,NA,NA,NA,NA,"E",NA,34,46,"070504","*",NA,NA
2007-05-19,5,19,2007,"control",17,64,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,31,"646B00","*",NA,NA
2007-05-19,5,19,2007,"control",17,46,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,34,"622A4B",NA,NA,NA
2007-05-19,5,19,2007,"control",17,75,"PB","M",NA,NA,"R",NA,NA,NA,NA,27,32,"7C4568","*",NA,NA
2007-05-19,5,19,2007,"control",17,73,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,19,"35356F","*",NA,NA
2007-05-19,5,19,2007,"control",17,62,"SH","M","Z",NA,NA,NA,NA,NA,NA,29,104,NA,NA,NA,NA
2007-05-19,5,19,2007,"control",17,56,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,35,"6E7A17",NA,NA,NA
2007-05-19,5,19,2007,"exclosure",19,56,"PB","M",NA,NA,"M",NA,NA,NA,NA,25,42,"2F053E",NA,NA,NA
2007-05-19,5,19,2007,"exclosure",19,25,"SH","F","Z",NA,NA,NA,NA,NA,NA,30,120,NA,NA,NA,NA
2007-05-19,5,19,2007,"exclosure",19,45,"PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-05-19,5,19,2007,"exclosure",19,44,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,32,"201965","*",NA,NA
2007-05-19,5,19,2007,"exclosure",19,42,"SH","M","Z",NA,NA,NA,NA,NA,NA,30,120,NA,NA,NA,NA
2007-05-19,5,19,2007,"exclosure",19,47,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,21,"163735","*",NA,NA
2007-05-19,5,19,2007,"exclosure",19,57,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,18,"475E18","*",NA,NA
2007-05-19,5,19,2007,"exclosure",19,55,"SH","F","Z",NA,NA,NA,NA,NA,NA,25,29,NA,NA,NA,NA
2007-05-19,5,19,2007,"exclosure",19,24,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,23,"714B0D",NA,NA,NA
2007-05-19,5,19,2007,"exclosure",19,71,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,28,"291C50","*",NA,NA
2007-05-19,5,19,2007,"exclosure",19,72,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,19,"447965",NA,NA,NA
2007-05-19,5,19,2007,"exclosure",19,13,"PB","M","Z",NA,NA,NA,NA,NA,NA,28,27,"6E1564","*",NA,NA
2007-05-19,5,19,2007,"exclosure",19,16,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,21,"250E37","*",NA,NA
2007-05-19,5,19,2007,"exclosure",19,66,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,24,"0F2D72","*",NA,NA
2007-05-19,5,19,2007,"exclosure",19,11,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,24,"261024","*",NA,NA
2007-05-19,5,19,2007,"exclosure",19,61,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,29,"20304B","*",NA,NA
2007-05-19,5,19,2007,"exclosure",19,27,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,25,"5E670E","*",NA,NA
2007-05-19,5,19,2007,"exclosure",19,77,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,26,"571167","*",NA,NA
2007-05-19,5,19,2007,"exclosure",19,14,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,31,"696250",NA,NA,NA
2007-05-19,5,19,2007,"exclosure",19,34,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,28,"77152F","*",NA,NA
2007-05-19,5,19,2007,"exclosure",19,67,"SH","M","Z",NA,NA,NA,NA,NA,NA,23,29,NA,NA,NA,NA
2007-05-19,5,19,2007,"control",17,11,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,27,"027C2B",NA,NA,NA
2007-05-19,5,19,2007,"control",17,14,"OT","M",NA,NA,"S",NA,NA,NA,NA,17,21,"2D7852","*",NA,NA
2007-05-19,5,19,2007,"control",17,26,"OT","F","Z",NA,NA,NA,NA,NA,NA,18,20,"5E1B13","*",NA,NA
2007-05-19,5,19,2007,"control",17,25,"DO","F",NA,NA,NA,NA,NA,"E",NA,35,55,"130F0F",NA,NA,NA
2007-05-19,5,19,2007,"control",17,17,"SH","M","Z",NA,NA,NA,NA,NA,NA,31,122,NA,NA,NA,NA
2007-05-19,5,19,2007,"exclosure",21,52,"PB","F",NA,NA,NA,NA,"P","E",NA,24,46,"5A5164",NA,NA,NA
2007-05-19,5,19,2007,"exclosure",21,24,"SH","M","Z",NA,NA,NA,NA,NA,NA,32,140,NA,NA,NA,NA
2007-05-19,5,19,2007,"exclosure",21,46,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,25,"612555","*",NA,NA
2007-05-19,5,19,2007,"exclosure",21,47,"PB","M",NA,NA,"R",NA,NA,NA,NA,27,46,"02654D",NA,NA,NA
2007-05-19,5,19,2007,"exclosure",21,27,"SH","M","Z",NA,NA,NA,NA,NA,NA,29,140,NA,NA,NA,NA
2007-05-19,5,19,2007,"exclosure",21,44,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,24,"251277","*",NA,NA
2007-05-19,5,19,2007,"exclosure",21,12,"PB","F","Z",NA,NA,NA,NA,NA,NA,24,26,"1D683E","*",NA,NA
2007-05-19,5,19,2007,"exclosure",21,61,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,25,"6D6706","*",NA,NA
2007-05-19,5,19,2007,"exclosure",21,77,"PB","M","Z",NA,NA,NA,NA,NA,NA,23,27,"1E6068","*",NA,NA
2007-05-19,5,19,2007,"exclosure",21,53,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,21,"0B1F4A","*",NA,NA
2007-05-19,5,19,2007,"exclosure",21,71,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,27,"73055D","*",NA,NA
2007-05-19,5,19,2007,"exclosure",21,72,"SH","F","Z",NA,NA,NA,NA,NA,NA,30,112,NA,NA,NA,NA
2007-05-19,5,19,2007,"exclosure",21,67,"SH","F","Z",NA,NA,NA,NA,NA,NA,27,58,NA,NA,NA,NA
2007-05-19,5,19,2007,"exclosure",21,53,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,25,"304815","*",NA,NA
2007-05-19,5,19,2007,"exclosure",21,14,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,17,"703516","*",NA,NA
2007-05-19,5,19,2007,"exclosure",21,22,"PB","F",NA,NA,NA,NA,"P","E",NA,25,34,"497417",NA,NA,NA
2007-05-19,5,19,2007,"exclosure",21,54,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,26,"1B6212","*",NA,NA
2007-05-19,5,19,2007,"exclosure",21,23,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,26,"173F67","*",NA,NA
2007-05-19,5,19,2007,"exclosure",21,11,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,30,"18001D","*",NA,NA
2007-05-19,5,19,2007,"exclosure",21,32,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,30,"4C3E3B",NA,NA,NA
2007-05-19,5,19,2007,"exclosure",21,75,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,30,"4C2152","*",NA,NA
2007-05-19,5,19,2007,"exclosure",21,36,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,30,"147879","*",NA,NA
2007-05-19,5,19,2007,"exclosure",21,37,"PB","F",NA,NA,NA,NA,"P","E",NA,25,33,"394668",NA,NA,NA
2007-05-19,5,19,2007,"exclosure",21,35,"SH","F","Z",NA,NA,NA,NA,NA,NA,25,120,NA,NA,NA,NA
2007-05-19,5,19,2007,"exclosure",21,21,"SH","M","Z",NA,NA,NA,NA,NA,NA,27,122,"0E7166",NA,NA,NA
2007-05-19,5,19,2007,"removal",23,73,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,27,NA,NA,NA,NA
2007-05-19,5,19,2007,"removal",23,62,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,26,NA,NA,NA,NA
2007-05-19,5,19,2007,"removal",23,14,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,20,NA,NA,NA,NA
2007-05-19,5,19,2007,"removal",23,71,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,25,NA,NA,NA,NA
2007-05-19,5,19,2007,"removal",23,11,"OL","M",NA,NA,"R",NA,NA,NA,NA,22,23,"433A36",NA,NA,NA
2007-05-19,5,19,2007,"removal",23,46,"PE","M","Z",NA,NA,NA,NA,NA,NA,20,22,NA,NA,NA,NA
2007-05-19,5,19,2007,"removal",23,45,"PE","M",NA,"J",NA,NA,NA,NA,NA,20,9,NA,NA,NA,NA
2007-05-19,5,19,2007,"removal",23,57,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,18,NA,NA,NA,NA
2007-05-19,5,19,2007,"removal",23,72,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,27,NA,NA,NA,NA
2007-05-19,5,19,2007,"removal",23,67,"PB","M",NA,NA,"S",NA,NA,NA,NA,26,32,NA,NA,NA,NA
2007-05-19,5,19,2007,"removal",16,51,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,8,NA,NA,NA,NA
2007-05-19,5,19,2007,"removal",16,21,"PE","M","Z",NA,NA,NA,NA,NA,NA,20,12,NA,NA,NA,NA
2007-05-19,5,19,2007,"removal",16,75,"PM","F",NA,NA,NA,NA,NA,"E",NA,21,26,NA,NA,NA,NA
2007-05-19,5,19,2007,"removal",16,16,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,22,NA,NA,NA,NA
2007-05-19,5,19,2007,"removal",16,32,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,24,NA,NA,NA,NA
2007-05-19,5,19,2007,"removal",16,22,"PB","M",NA,NA,"S",NA,NA,NA,NA,26,43,NA,NA,NA,NA
2007-05-19,5,20,2007,"exclosure",3,75,"PB","F",NA,NA,NA,NA,NA,"E",NA,21,29,"187403","*",NA,NA
2007-05-19,5,20,2007,"exclosure",3,72,"PB","M",NA,NA,"R",NA,NA,NA,NA,25,41,"7C2533",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",3,73,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,27,"0B192B","*",NA,NA
2007-05-19,5,20,2007,"exclosure",3,71,"PB","F",NA,NA,NA,NA,NA,"E",NA,27,39,"241027","*",NA,NA
2007-05-19,5,20,2007,"exclosure",3,77,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,23,"046712","*",NA,NA
2007-05-19,5,20,2007,"exclosure",3,63,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,30,"13172E","*",NA,NA
2007-05-19,5,20,2007,"exclosure",3,57,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,41,"121F2D",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",3,37,"PB","F",NA,NA,NA,NA,NA,"E",NA,24,36,"375741",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",3,62,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,35,"785834",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",3,31,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,39,"697B6A",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",3,44,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,20,"3E6626","*",NA,NA
2007-05-19,5,20,2007,"exclosure",3,33,"PB","M",NA,NA,"R",NA,NA,NA,NA,27,51,"574D3B",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",3,22,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,32,"0C1003",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",3,NA,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,31,"1D6368","*",NA,NA
2007-05-19,5,20,2007,"exclosure",3,23,"PP","F",NA,NA,NA,NA,NA,"E",NA,20,19,"776330",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",3,21,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,21,"616050","*",NA,NA
2007-05-19,5,20,2007,"exclosure",3,35,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,28,"44605F","*",NA,NA
2007-05-19,5,20,2007,"exclosure",3,16,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,30,"72745B",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",3,36,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,29,"455870","*",NA,NA
2007-05-19,5,20,2007,"exclosure",3,24,"SH","F","Z",NA,NA,NA,NA,NA,NA,28,78,NA,NA,NA,NA
2007-05-19,5,20,2007,"control",4,31,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,20,"554E4C",NA,NA,NA
2007-05-19,5,20,2007,"control",4,36,"DO","M",NA,NA,"R",NA,NA,NA,NA,35,58,"096305",NA,NA,NA
2007-05-19,5,20,2007,"control",4,42,"DO","F",NA,NA,NA,"S",NA,NA,NA,36,42,"3D0652","*",NA,NA
2007-05-19,5,20,2007,"control",4,76,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,21,"247B5D",NA,NA,NA
2007-05-19,5,20,2007,"control",4,66,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,21,"3E4B65",NA,NA,NA
2007-05-19,5,20,2007,"control",4,77,"PB","M",NA,NA,"R",NA,NA,NA,NA,26,34,"501C7E","*",NA,NA
2007-05-19,5,20,2007,"control",4,67,"PB","F",NA,NA,NA,NA,NA,"E",NA,27,30,"6F3747","*",NA,NA
2007-05-19,5,20,2007,"control",4,13,"PF","F","Z",NA,NA,NA,NA,NA,NA,14,9,"4D4D41",NA,NA,NA
2007-05-19,5,20,2007,"control",4,73,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,18,"09494B",NA,NA,NA
2007-05-19,5,20,2007,"control",4,24,"PB","M",NA,NA,"R",NA,NA,NA,NA,26,40,"6C084D","*",NA,NA
2007-05-19,5,20,2007,"control",4,23,"PP","M",NA,NA,"M",NA,NA,NA,NA,20,21,"0C6007","*",NA,NA
2007-05-19,5,20,2007,"control",4,46,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,43,"6D1C30",NA,NA,NA
2007-05-19,5,20,2007,"control",4,53,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,35,"4D5656",NA,"342717",NA
2007-05-19,5,20,2007,"control",4,17,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,21,"797872","*",NA,NA
2007-05-19,5,20,2007,"control",4,27,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"0E170D","*",NA,NA
2007-05-19,5,20,2007,"control",4,61,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,36,"180B41",NA,NA,NA
2007-05-19,5,20,2007,"control",4,16,"SH","M","Z",NA,NA,NA,NA,NA,NA,22,29,NA,NA,NA,NA
2007-05-19,5,20,2007,"control",4,21,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,22,"594702",NA,NA,NA
2007-05-19,5,20,2007,"control",4,47,"DO","F",NA,NA,NA,NA,NA,"E",NA,36,52,"243528",NA,NA,NA
2007-05-19,5,20,2007,"control",4,43,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,24,"2B2560","*",NA,NA
2007-05-19,5,20,2007,"control",11,31,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,29,"145C1D","*",NA,NA
2007-05-19,5,20,2007,"control",11,32,"OT","F","Z",NA,NA,NA,NA,NA,NA,21,21,"047339","*",NA,NA
2007-05-19,5,20,2007,"control",11,37,"PE","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-05-19,5,20,2007,"control",11,35,"PP","M",NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-05-19,5,20,2007,"control",11,42,"PB","M",NA,NA,"R",NA,NA,NA,NA,25,41,"523752","*",NA,NA
2007-05-19,5,20,2007,"control",11,54,"PM","F","Z",NA,NA,NA,NA,NA,NA,22,18,"0C7004","*",NA,NA
2007-05-19,5,20,2007,"control",11,57,"PB","F",NA,NA,NA,NA,"P","E",NA,25,39,"074437",NA,NA,NA
2007-05-19,5,20,2007,"control",11,27,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,40,"255D56",NA,NA,NA
2007-05-19,5,20,2007,"control",11,25,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,22,NA,NA,NA,NA
2007-05-19,5,20,2007,"control",11,34,"PB","M","Z",NA,NA,NA,NA,NA,NA,28,32,"007A2D","*",NA,NA
2007-05-19,5,20,2007,"control",11,33,"OT","M",NA,NA,NA,NA,NA,NA,NA,20,16,"0F3C60","*",NA,NA
2007-05-19,5,20,2007,"control",11,62,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,48,"770C57",NA,NA,NA
2007-05-19,5,20,2007,"control",11,64,"DM","M",NA,NA,"R",NA,NA,NA,NA,34,45,"090C3E",NA,NA,NA
2007-05-19,5,20,2007,"control",14,57,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,20,"58685E",NA,NA,NA
2007-05-19,5,20,2007,"control",14,53,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,34,"644345",NA,NA,NA
2007-05-19,5,20,2007,"control",14,11,"PP","F","Z",NA,NA,NA,NA,NA,NA,19,13,"08432D","*",NA,NA
2007-05-19,5,20,2007,"control",14,65,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,36,"532175",NA,NA,NA
2007-05-19,5,20,2007,"control",14,24,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,23,"5E5208",NA,NA,NA
2007-05-19,5,20,2007,"control",14,14,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,18,"563F18",NA,NA,NA
2007-05-19,5,20,2007,"control",14,54,"PP","F",NA,NA,NA,NA,"P","E",NA,22,19,"196D43",NA,NA,NA
2007-05-19,5,20,2007,"control",14,62,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,20,"6E5A14",NA,NA,NA
2007-05-19,5,20,2007,"control",14,61,"PE","M",NA,NA,"S",NA,NA,NA,NA,18,23,"3A025E","*",NA,NA
2007-05-19,5,20,2007,"control",14,33,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,17,"38697B","*",NA,NA
2007-05-19,5,20,2007,"exclosure",15,67,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,28,"697924","*",NA,NA
2007-05-19,5,20,2007,"exclosure",15,52,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,21,"413C08",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",15,63,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,33,"605A4B","*",NA,NA
2007-05-19,5,20,2007,"exclosure",15,17,"SH","M","Z",NA,NA,NA,NA,NA,NA,32,142,NA,NA,NA,NA
2007-05-19,5,20,2007,"exclosure",15,32,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,23,"75572E","*",NA,NA
2007-05-19,5,20,2007,"exclosure",15,21,"PB","M",NA,NA,"S",NA,NA,NA,NA,27,46,"126720",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",15,35,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,36,"3F4734",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",15,76,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,33,"0A0928",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",15,22,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,36,"3E247F","*",NA,NA
2007-05-19,5,20,2007,"exclosure",15,23,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,24,"0D160B","*",NA,NA
2007-05-19,5,20,2007,"exclosure",15,55,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"370413","*",NA,NA
2007-05-19,5,20,2007,"control",11,15,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,19,"1D7641",NA,NA,NA
2007-05-19,5,20,2007,"control",11,22,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,33,"0C3742","*",NA,NA
2007-05-19,5,20,2007,"control",11,51,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,22,"3E3371",NA,NA,NA
2007-05-19,5,20,2007,"control",11,63,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,35,"350431","*",NA,NA
2007-05-19,5,20,2007,"control",11,52,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,19,"2F2435",NA,NA,NA
2007-05-19,5,20,2007,"control",11,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"275213",NA,NA,NA
2007-05-19,5,20,2007,"control",11,62,"PM","M","Z",NA,NA,NA,NA,NA,NA,19,23,"2F793B","*",NA,NA
2007-05-19,5,20,2007,"control",11,71,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,35,"50403C",NA,NA,NA
2007-05-19,5,20,2007,"control",11,21,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,24,"6B1675",NA,NA,NA
2007-05-19,5,20,2007,"control",11,76,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,43,"042E0E",NA,NA,NA
2007-05-19,5,20,2007,"control",11,11,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,30,"070670","*",NA,NA
2007-05-19,5,20,2007,"control",11,14,"PP","M",NA,NA,"R",NA,NA,NA,NA,23,22,"68097C",NA,NA,NA
2007-05-19,5,20,2007,"control",11,74,"PP","F",NA,NA,NA,NA,"P","E",NA,21,25,"442803",NA,NA,NA
2007-05-19,5,20,2007,"control",11,16,"PP","M",NA,NA,"R",NA,NA,NA,NA,20,25,"050900",NA,NA,NA
2007-05-19,5,20,2007,"control",11,24,"PB","M",NA,NA,"S",NA,NA,NA,NA,26,45,"5F5643",NA,NA,NA
2007-05-19,5,20,2007,"control",11,17,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,29,"565F62","*",NA,NA
2007-05-19,5,20,2007,"control",14,17,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,31,"511C58",NA,NA,NA
2007-05-19,5,20,2007,"control",14,27,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,20,"374A47",NA,NA,NA
2007-05-19,5,20,2007,"control",14,36,"DM","F",NA,NA,NA,NA,NA,"E",NA,33,40,"5C4F0D",NA,NA,NA
2007-05-19,5,20,2007,"control",14,21,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,20,"28693C","*",NA,NA
2007-05-19,5,20,2007,"control",14,37,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,20,"045E3F",NA,NA,NA
2007-05-19,5,20,2007,"control",14,34,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,25,"23020C",NA,NA,NA
2007-05-19,5,20,2007,"control",14,52,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,53,"515A05",NA,NA,NA
2007-05-19,5,20,2007,"control",14,74,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,30,"70380A",NA,NA,NA
2007-05-19,5,20,2007,"control",14,71,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,48,"5D1B03",NA,NA,NA
2007-05-19,5,20,2007,"control",14,76,"DM","F","Z",NA,NA,NA,NA,NA,NA,33,38,"5F6F7D","*",NA,NA
2007-05-19,5,20,2007,"control",14,42,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,23,"475367",NA,NA,NA
2007-05-19,5,20,2007,"control",14,32,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,48,"3A6A2D",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",15,45,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,17,"172508","*",NA,NA
2007-05-19,5,20,2007,"exclosure",15,12,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,27,"1D050E","*",NA,NA
2007-05-19,5,20,2007,"exclosure",15,13,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,27,"147417","*",NA,NA
2007-05-19,5,20,2007,"exclosure",15,73,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,36,"227E3A",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",15,24,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,19,"6A294E",NA,NA,NA
2007-05-19,5,20,2007,"exclosure",15,75,"PB","F","Z",NA,NA,NA,NA,NA,NA,24,27,"572636","*",NA,NA
2007-05-19,5,20,2007,"exclosure",15,31,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"4A6374","*",NA,NA
2007-05-19,5,20,2007,"removal",10,27,"RM","F",NA,NA,NA,NA,NA,"E",NA,16,15,NA,NA,NA,NA
2007-05-19,5,20,2007,"removal",10,67,"PM","M",NA,NA,"S",NA,NA,NA,NA,17,13,"58755F",NA,NA,NA
